0.000000000000000000e+00 3.485753917478247310e-03
5.000000000000000000e+00 3.485324852797558846e-03
1.000000000000000000e+01 3.483291461901449719e-03
1.500000000000000000e+01 3.480286873345848301e-03
2.000000000000000000e+01 3.475963981215734848e-03
2.500000000000000000e+01 3.470321451503919491e-03
3.000000000000000000e+01 3.463939823584689243e-03
3.500000000000000000e+01 3.455531510545877243e-03
4.000000000000000000e+01 3.447112775142557786e-03
4.500000000000000000e+01 3.436769117086682472e-03
5.000000000000000000e+01 3.424729482198106585e-03
5.500000000000000000e+01 3.412647223043418793e-03
6.000000000000000000e+01 3.399402149690239957e-03
6.500000000000000000e+01 3.384739203751646087e-03
7.000000000000000000e+01 3.368457033342908344e-03
7.500000000000000000e+01 3.350150918553852428e-03
8.000000000000000000e+01 3.331722838712513138e-03
8.500000000000000000e+01 3.312547913334326025e-03
9.000000000000000000e+01 3.292245804516317782e-03
9.500000000000000000e+01 3.269678569830983001e-03
1.000000000000000000e+02 3.246423866290655547e-03
1.050000000000000000e+02 3.222048879619704691e-03
1.100000000000000000e+02 3.196169162032171541e-03
1.150000000000000000e+02 3.168961086140754772e-03
1.200000000000000000e+02 3.140824464929943896e-03
1.250000000000000000e+02 3.111427492535567829e-03
1.300000000000000000e+02 3.081125144504295345e-03
1.350000000000000000e+02 3.049295683303280321e-03
1.400000000000000000e+02 3.016579922231031261e-03
1.450000000000000000e+02 2.983146477133477581e-03
1.500000000000000000e+02 2.947589271090230150e-03
1.550000000000000000e+02 2.910928392338508596e-03
1.600000000000000000e+02 2.873783963207901439e-03
1.650000000000000000e+02 2.834932730260138461e-03
1.700000000000000000e+02 2.795350830326142309e-03
1.750000000000000000e+02 2.754049660783079896e-03
1.800000000000000000e+02 2.712650865452435889e-03
1.850000000000000000e+02 2.669779987747029730e-03
1.900000000000000000e+02 2.625723075595541491e-03
1.950000000000000000e+02 2.581185450321680716e-03
2.000000000000000000e+02 2.535580533319223805e-03
2.050000000000000000e+02 2.489498511457906120e-03
2.100000000000000000e+02 2.441669541959176366e-03
2.150000000000000000e+02 2.394183824599537339e-03
2.200000000000000000e+02 2.345858675850584409e-03
2.250000000000000000e+02 2.296867451757891258e-03
2.300000000000000000e+02 2.247601803415582439e-03
2.350000000000000000e+02 2.197039559414091896e-03
2.400000000000000000e+02 2.146489397917254825e-03
2.450000000000000000e+02 2.094776145641579976e-03
2.500000000000000000e+02 2.043273242369411831e-03
2.550000000000000000e+02 1.991540465383035037e-03
2.600000000000000000e+02 1.940037571561788925e-03
2.650000000000000000e+02 1.887677137327245210e-03
2.700000000000000000e+02 1.836129219544636306e-03
2.750000000000000000e+02 1.784497168899972040e-03
2.800000000000000000e+02 1.733044691992101415e-03
2.850000000000000000e+02 1.681167910731340290e-03
2.900000000000000000e+02 1.629913935851133111e-03
2.950000000000000000e+02 1.579149506994158639e-03
3.000000000000000000e+02 1.528702199635392257e-03
3.050000000000000000e+02 1.478227113041983903e-03
3.100000000000000000e+02 1.428892490072363299e-03
3.150000000000000000e+02 1.379812259162961716e-03
3.200000000000000000e+02 1.331909132201193396e-03
3.250000000000000000e+02 1.284612479207575828e-03
3.300000000000000000e+02 1.237745262956884296e-03
3.350000000000000000e+02 1.191291313219529227e-03
3.400000000000000000e+02 1.146027274290579382e-03
3.450000000000000000e+02 1.101827602476225260e-03
3.500000000000000000e+02 1.058242134682081930e-03
3.550000000000000000e+02 1.015165312967936020e-03
3.600000000000000000e+02 9.733592136929960538e-04
3.650000000000000000e+02 9.328521246439733846e-04
3.700000000000000000e+02 8.928835187321152280e-04
3.750000000000000000e+02 8.545563345767044714e-04
3.800000000000000000e+02 8.171661347418485676e-04
3.850000000000000000e+02 7.807232277088383158e-04
3.900000000000000000e+02 7.452559046901555866e-04
3.950000000000000000e+02 7.107565634743932262e-04
4.000000000000000000e+02 6.775558145429110262e-04
4.050000000000000000e+02 6.453753132452709831e-04
4.100000000000000000e+02 6.148433240257182662e-04
4.150000000000000000e+02 5.850425009567767395e-04
4.200000000000000000e+02 5.559226775534869842e-04
4.250000000000000000e+02 5.277719233625307628e-04
4.300000000000000000e+02 5.008377681821800462e-04
4.350000000000000000e+02 4.746135926056862337e-04
4.400000000000000000e+02 4.494463414187969811e-04
4.450000000000000000e+02 4.255430369268385551e-04
4.500000000000000000e+02 4.024935726431060805e-04
4.550000000000000000e+02 3.802465100817613254e-04
4.600000000000000000e+02 3.588692983894378285e-04
4.650000000000000000e+02 3.385829705721528447e-04
4.700000000000000000e+02 3.190138392590067900e-04
4.750000000000000000e+02 3.004054040989877325e-04
4.800000000000000000e+02 2.825499894531628437e-04
4.850000000000000000e+02 2.655123261070055775e-04
4.900000000000000000e+02 2.491974065921556615e-04
4.950000000000000000e+02 2.334104976984873250e-04
5.000000000000000000e+02 2.186924257452585051e-04
5.050000000000000000e+02 2.049809101555147360e-04
5.100000000000000000e+02 1.916797749258873672e-04
5.150000000000000000e+02 1.789361241873098319e-04
5.200000000000000000e+02 1.670888730172782844e-04
5.250000000000000000e+02 1.559268677170716955e-04
5.300000000000000000e+02 1.449692750035094942e-04
5.350000000000000000e+02 1.346530302855969061e-04
5.400000000000000000e+02 1.248929306911086357e-04
5.450000000000000000e+02 1.157183981979530645e-04
5.500000000000000000e+02 1.070208025685762555e-04
5.550000000000000000e+02 9.877821682750677725e-05
5.600000000000000000e+02 9.119512174864780833e-05
5.650000000000000000e+02 8.407126367064449699e-05
5.700000000000000000e+02 7.750068910131921961e-05
5.750000000000000000e+02 7.124757849512393273e-05
5.800000000000000000e+02 6.522256153400662383e-05
5.850000000000000000e+02 5.969975137936942797e-05
5.900000000000000000e+02 5.463117492779349525e-05
5.950000000000000000e+02 4.992228104552983976e-05
6.000000000000000000e+02 4.547502095646525590e-05
6.050000000000000000e+02 4.140106877569509200e-05
6.100000000000000000e+02 3.762645442114658097e-05
6.150000000000000000e+02 3.414673556779460956e-05
6.200000000000000000e+02 3.088997939481551429e-05
6.250000000000000000e+02 2.788432859297685637e-05
6.300000000000000000e+02 2.507592410643756103e-05
6.350000000000000000e+02 2.256681762502723673e-05
6.400000000000000000e+02 2.023810522263141132e-05
6.450000000000000000e+02 1.806833695367448300e-05
6.500000000000000000e+02 1.608401433496345020e-05
6.550000000000000000e+02 1.438002111417995184e-05
6.600000000000000000e+02 1.276709353583493231e-05
6.650000000000000000e+02 1.126301308991297524e-05
6.700000000000000000e+02 9.891286183636276773e-06
6.750000000000000000e+02 8.691336076981829887e-06
6.800000000000000000e+02 7.542570822719951574e-06
6.850000000000000000e+02 6.557575855911773250e-06
6.900000000000000000e+02 5.621795897302521153e-06
6.950000000000000000e+02 4.822035142139972570e-06
7.000000000000000000e+02 4.108653147578956888e-06
7.050000000000000000e+02 3.471767595826271564e-06
