0.000000000000000000e+00 3.489303540990563306e+02
5.000000000000000000e+00 3.489303456130858194e+02
1.000000000000000000e+01 3.489302587462944416e+02
1.500000000000000000e+01 3.489297178098621544e+02
2.000000000000000000e+01 3.489283778542650225e+02
2.500000000000000000e+01 3.489256086818165841e+02
3.000000000000000000e+01 3.489205451016238158e+02
3.500000000000000000e+01 3.489122899048298905e+02
4.000000000000000000e+01 3.488993706605941725e+02
4.500000000000000000e+01 3.488813767237963930e+02
5.000000000000000000e+01 3.488563249179701415e+02
5.500000000000000000e+01 3.488228015731523328e+02
6.000000000000000000e+01 3.487756059966337716e+02
6.500000000000000000e+01 3.487179487133591920e+02
7.000000000000000000e+01 3.486459052044958185e+02
7.500000000000000000e+01 3.485555104354288574e+02
8.000000000000000000e+01 3.484440259671341664e+02
8.500000000000000000e+01 3.483129722767470753e+02
9.000000000000000000e+01 3.481572833710994246e+02
9.500000000000000000e+01 3.479717781369086538e+02
1.000000000000000000e+02 3.477506904834746138e+02
1.050000000000000000e+02 3.474967835938276153e+02
1.100000000000000000e+02 3.471960924615716522e+02
1.150000000000000000e+02 3.468587668436206286e+02
1.200000000000000000e+02 3.464738090967083508e+02
1.250000000000000000e+02 3.460389348250897115e+02
1.300000000000000000e+02 3.455364590170568135e+02
1.350000000000000000e+02 3.449762135076224467e+02
1.400000000000000000e+02 3.443448819823310032e+02
1.450000000000000000e+02 3.436551688955139525e+02
1.500000000000000000e+02 3.429038644727913834e+02
1.550000000000000000e+02 3.420907889084248836e+02
1.600000000000000000e+02 3.411589591507786281e+02
1.650000000000000000e+02 3.401434330480478820e+02
1.700000000000000000e+02 3.390465786315592709e+02
1.750000000000000000e+02 3.378531369360748613e+02
1.800000000000000000e+02 3.365538259480643433e+02
1.850000000000000000e+02 3.351580919145096686e+02
1.900000000000000000e+02 3.336486846839554801e+02
1.950000000000000000e+02 3.320440945468600376e+02
2.000000000000000000e+02 3.302758355862669646e+02
2.050000000000000000e+02 3.283815381271912770e+02
2.100000000000000000e+02 3.263670603354947843e+02
2.150000000000000000e+02 3.242046768346739327e+02
2.200000000000000000e+02 3.219245708299249600e+02
2.250000000000000000e+02 3.195260701614866434e+02
2.300000000000000000e+02 3.169703078072147377e+02
2.350000000000000000e+02 3.142923177689912109e+02
2.400000000000000000e+02 3.114170827680573552e+02
2.450000000000000000e+02 3.084949979521252317e+02
2.500000000000000000e+02 3.053630871352874578e+02
2.550000000000000000e+02 3.021182867906679803e+02
2.600000000000000000e+02 2.987469240031859385e+02
2.650000000000000000e+02 2.952145993264921344e+02
2.700000000000000000e+02 2.915462641806785200e+02
2.750000000000000000e+02 2.877852835369337754e+02
2.800000000000000000e+02 2.838181545138283468e+02
2.850000000000000000e+02 2.797015606294529562e+02
2.900000000000000000e+02 2.754969365425981778e+02
2.950000000000000000e+02 2.711950504573231910e+02
3.000000000000000000e+02 2.668100083032002772e+02
3.050000000000000000e+02 2.622312518756342570e+02
3.100000000000000000e+02 2.575768231035924600e+02
3.150000000000000000e+02 2.528586194447254059e+02
3.200000000000000000e+02 2.480566207244462476e+02
3.250000000000000000e+02 2.431102556756319188e+02
3.300000000000000000e+02 2.381901588544273807e+02
